plot_id,dbh,ba_per_stem,size_class,harvested,vegetation_type,milpa,artisan
1,14,0.49,tree_10to14,yes,keelenche,yes,Emilio
1,10,0.25,tree_10to14,yes,keelenche,yes,Emilio
1,11,0.3025,tree_10to14,yes,keelenche,yes,Emilio
1,8,0.16,tree_05to09,yes,keelenche,yes,Emilio
1,14,0.49,tree_10to14,yes,keelenche,yes,Emilio
1,10,0.25,tree_10to14,yes,keelenche,yes,Emilio
1,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
1,17,0.7224999999999999,tree_15plus,yes,keelenche,yes,Emilio
1,3,0.0225,sapling,yes,keelenche,yes,Emilio
1,2,0.01,sapling,yes,keelenche,yes,Emilio
1,1,0.0025,sapling,yes,keelenche,yes,Emilio
2,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
2,10,0.25,tree_10to14,yes,keelenche,yes,Emilio
2,6,0.09,tree_05to09,yes,keelenche,yes,Emilio
2,4,0.04,sapling,yes,keelenche,yes,Emilio
2,21,1.1024999999999998,tree_15plus,yes,keelenche,yes,Emilio
2,8,0.16,tree_05to09,yes,keelenche,yes,Emilio
2,16,0.64,tree_15plus,yes,keelenche,yes,Emilio
2,5,0.0625,tree_05to09,yes,keelenche,yes,Emilio
2,14,0.49,tree_10to14,yes,keelenche,yes,Emilio
2,18,0.8099999999999999,tree_15plus,yes,keelenche,yes,Emilio
2,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
2,20,1,tree_15plus,yes,keelenche,yes,Emilio
2,8,0.16,tree_05to09,yes,keelenche,yes,Emilio
2,9,0.20249999999999999,tree_05to09,yes,keelenche,yes,Emilio
2,16,0.64,tree_15plus,yes,keelenche,yes,Emilio
2,14,0.49,tree_10to14,yes,keelenche,yes,Emilio
2,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
2,3,0.0225,sapling,yes,keelenche,yes,Emilio
2,6,0.09,tree_05to09,yes,keelenche,yes,Emilio
2,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
2,8,0.16,tree_05to09,yes,keelenche,yes,Emilio
2,4,0.04,sapling,yes,keelenche,yes,Emilio
2,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
2,16,0.64,tree_15plus,yes,keelenche,yes,Emilio
2,19,0.9024999999999999,tree_15plus,yes,keelenche,yes,Emilio
2,10,0.25,tree_10to14,yes,keelenche,yes,Emilio
2,14,0.49,tree_10to14,yes,keelenche,yes,Emilio
2,7,0.1225,tree_05to09,yes,keelenche,yes,Emilio
2,16,0.64,tree_15plus,yes,keelenche,yes,Emilio
2,8,0.16,tree_05to09,yes,keelenche,yes,Emilio
3,14,0.49,tree_10to14,no,keelenche,yes,Emilio
3,11,0.3025,tree_10to14,no,keelenche,yes,Emilio
3,15,0.5625,tree_15plus,no,keelenche,yes,Emilio
3,13,0.4225,tree_10to14,no,keelenche,yes,Emilio
3,10,0.25,tree_10to14,no,keelenche,yes,Emilio
3,7,0.1225,tree_05to09,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,6,0.09,tree_05to09,no,keelenche,yes,Emilio
3,7,0.1225,tree_05to09,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,7,0.1225,tree_05to09,no,keelenche,yes,Emilio
3,7,0.1225,tree_05to09,no,keelenche,yes,Emilio
3,12,0.36,tree_10to14,no,keelenche,yes,Emilio
3,8,0.16,tree_05to09,no,keelenche,yes,Emilio
3,8,0.16,tree_05to09,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,8,0.16,tree_05to09,no,keelenche,yes,Emilio
3,16,0.64,tree_15plus,no,keelenche,yes,Emilio
3,16,0.64,tree_15plus,no,keelenche,yes,Emilio
3,18,0.8099999999999999,tree_15plus,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Emilio
3,11,0.3025,tree_10to14,no,keelenche,yes,Emilio
3,7,0.1225,tree_05to09,no,keelenche,yes,Emilio
3,11,0.3025,tree_10to14,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,6,0.09,tree_05to09,no,keelenche,yes,Emilio
3,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Emilio
3,12,0.36,tree_10to14,no,keelenche,yes,Emilio
3,12,0.36,tree_10to14,no,keelenche,yes,Emilio
3,13,0.4225,tree_10to14,no,keelenche,yes,Emilio
3,15,0.5625,tree_15plus,no,keelenche,yes,Emilio
3,15,0.5625,tree_15plus,no,keelenche,yes,Emilio
3,8,0.16,tree_05to09,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Emilio
3,14,0.49,tree_10to14,no,keelenche,yes,Emilio
3,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
3,16,0.64,tree_15plus,no,keelenche,yes,Emilio
3,11,0.3025,tree_10to14,no,keelenche,yes,Emilio
3,16,0.64,tree_15plus,no,keelenche,yes,Emilio
3,8,0.16,tree_05to09,no,keelenche,yes,Emilio
3,10,0.25,tree_10to14,no,keelenche,yes,Emilio
3,13,0.4225,tree_10to14,no,keelenche,yes,Emilio
3,10,0.25,tree_10to14,no,keelenche,yes,Emilio
3,11,0.3025,tree_10to14,no,keelenche,yes,Emilio
3,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Emilio
3,4,0.04,sapling,no,keelenche,yes,Emilio
3,3,0.0225,sapling,no,keelenche,yes,Emilio
3,3,0.0225,sapling,no,keelenche,yes,Emilio
3,4,0.04,sapling,no,keelenche,yes,Emilio
3,4,0.04,sapling,no,keelenche,yes,Emilio
3,4,0.04,sapling,no,keelenche,yes,Emilio
3,4,0.04,sapling,no,keelenche,yes,Emilio
4,13,0.4225,tree_10to14,no,keelenche,yes,Emilio
4,17,0.7224999999999999,tree_15plus,no,keelenche,yes,Emilio
4,5,0.0625,tree_05to09,no,keelenche,yes,Emilio
4,11,0.3025,tree_10to14,no,keelenche,yes,Emilio
4,14,0.49,tree_10to14,no,keelenche,yes,Emilio
4,14,0.49,tree_10to14,no,keelenche,yes,Emilio
4,8,0.16,tree_05to09,no,keelenche,yes,Emilio
4,8,0.16,tree_05to09,no,keelenche,yes,Emilio
4,2,0.01,sapling,no,keelenche,yes,Emilio
4,3,0.0225,sapling,no,keelenche,yes,Emilio
4,15,0.5625,tree_15plus,no,keelenche,yes,Emilio
4,8,0.16,tree_05to09,no,keelenche,yes,Emilio
4,14,0.49,tree_10to14,no,keelenche,yes,Emilio
4,16,0.64,tree_15plus,no,keelenche,yes,Emilio
4,10,0.25,tree_10to14,no,keelenche,yes,Emilio
4,15,0.5625,tree_15plus,no,keelenche,yes,Emilio
4,9,0.20249999999999999,tree_05to09,no,keelenche,yes,Emilio
4,20,1,tree_15plus,no,keelenche,yes,Emilio
4,12,0.36,tree_10to14,no,keelenche,yes,Emilio
4,10,0.25,tree_10to14,no,keelenche,yes,Emilio
4,27,1.8224999999999998,tree_15plus,no,keelenche,yes,Emilio
4,4,0.04,sapling,no,keelenche,yes,Emilio
5,14,0.49,tree_10to14,yes,juuche,yes,Candelaria
5,12,0.36,tree_10to14,yes,juuche,yes,Candelaria
5,13,0.4225,tree_10to14,yes,juuche,yes,Candelaria
5,12,0.36,tree_10to14,yes,juuche,yes,Candelaria
5,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Candelaria
5,12,0.36,tree_10to14,yes,juuche,yes,Candelaria
5,18,0.8099999999999999,tree_15plus,yes,juuche,yes,Candelaria
5,13,0.4225,tree_10to14,yes,juuche,yes,Candelaria
5,7,0.1225,tree_05to09,yes,juuche,yes,Candelaria
5,10,0.25,tree_10to14,yes,juuche,yes,Candelaria
5,5,0.0625,tree_05to09,yes,juuche,yes,Candelaria
5,15,0.5625,tree_15plus,yes,juuche,yes,Candelaria
5,5,0.0625,tree_05to09,yes,juuche,yes,Candelaria
5,12,0.36,tree_10to14,yes,juuche,yes,Candelaria
5,12,0.36,tree_10to14,yes,juuche,yes,Candelaria
5,14,0.49,tree_10to14,yes,juuche,yes,Candelaria
5,5,0.0625,tree_05to09,yes,juuche,yes,Candelaria
5,4,0.04,sapling,yes,juuche,yes,Candelaria
5,8,0.16,tree_05to09,yes,juuche,yes,Candelaria
5,15,0.5625,tree_15plus,yes,juuche,yes,Candelaria
5,6,0.09,tree_05to09,yes,juuche,yes,Candelaria
5,7,0.1225,tree_05to09,yes,juuche,yes,Candelaria
5,8,0.16,tree_05to09,yes,juuche,yes,Candelaria
5,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Candelaria
5,14,0.49,tree_10to14,yes,juuche,yes,Candelaria
5,7,0.1225,tree_05to09,yes,juuche,yes,Candelaria
5,6,0.09,tree_05to09,yes,juuche,yes,Candelaria
5,4,0.04,sapling,yes,juuche,yes,Candelaria
5,4,0.04,sapling,yes,juuche,yes,Candelaria
5,4,0.04,sapling,yes,juuche,yes,Candelaria
6,15,0.5625,tree_15plus,no,juuche,yes,Candelaria
6,2,0.01,sapling,no,juuche,yes,Candelaria
6,12,0.36,tree_10to14,no,juuche,yes,Candelaria
6,2,0.01,sapling,no,juuche,yes,Candelaria
6,2,0.01,sapling,no,juuche,yes,Candelaria
6,2,0.01,sapling,no,juuche,yes,Candelaria
6,2,0.01,sapling,no,juuche,yes,Candelaria
6,3,0.0225,sapling,no,juuche,yes,Candelaria
6,2,0.01,sapling,no,juuche,yes,Candelaria
6,6,0.09,tree_05to09,no,juuche,yes,Candelaria
6,14,0.49,tree_10to14,no,juuche,yes,Candelaria
6,5,0.0625,tree_05to09,no,juuche,yes,Candelaria
6,12,0.36,tree_10to14,no,juuche,yes,Candelaria
6,11,0.3025,tree_10to14,no,juuche,yes,Candelaria
6,5,0.0625,tree_05to09,no,juuche,yes,Candelaria
6,6,0.09,tree_05to09,no,juuche,yes,Candelaria
6,7,0.1225,tree_05to09,no,juuche,yes,Candelaria
6,12,0.36,tree_10to14,no,juuche,yes,Candelaria
6,6,0.09,tree_05to09,no,juuche,yes,Candelaria
6,15,0.5625,tree_15plus,no,juuche,yes,Candelaria
6,14,0.49,tree_10to14,no,juuche,yes,Candelaria
6,4,0.04,sapling,no,juuche,yes,Candelaria
6,4,0.04,sapling,no,juuche,yes,Candelaria
6,14,0.49,tree_10to14,no,juuche,yes,Candelaria
6,10,0.25,tree_10to14,no,juuche,yes,Candelaria
6,17,0.7224999999999999,tree_15plus,no,juuche,yes,Candelaria
6,5,0.0625,tree_05to09,no,juuche,yes,Candelaria
6,5,0.0625,tree_05to09,no,juuche,yes,Candelaria
6,5,0.0625,tree_05to09,no,juuche,yes,Candelaria
6,8,0.16,tree_05to09,no,juuche,yes,Candelaria
6,13,0.4225,tree_10to14,no,juuche,yes,Candelaria
6,9,0.20249999999999999,tree_05to09,no,juuche,yes,Candelaria
6,13,0.4225,tree_10to14,no,juuche,yes,Candelaria
6,11,0.3025,tree_10to14,no,juuche,yes,Candelaria
6,11,0.3025,tree_10to14,no,juuche,yes,Candelaria
7,5,0.0625,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,11,0.3025,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
7,12,0.36,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
7,12,0.36,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
7,5,0.0625,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,6,0.09,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,8,0.16,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,11,0.3025,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
7,9,0.20249999999999999,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,8,0.16,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,9,0.20249999999999999,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,6,0.09,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,12,0.36,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
7,8,0.16,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,7,0.1225,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,12,0.36,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
7,7,0.1225,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,7,0.1225,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,4,0.04,sapling,no,nukuuchche,no,Alejandro and Wilma
7,3,0.0225,sapling,no,nukuuchche,no,Alejandro and Wilma
7,9,0.20249999999999999,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
7,3,0.0225,sapling,no,nukuuchche,no,Alejandro and Wilma
7,2,0.01,sapling,no,nukuuchche,no,Alejandro and Wilma
7,4,0.04,sapling,no,nukuuchche,no,Alejandro and Wilma
7,5,0.0625,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
8,13,0.4225,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
8,2,0.01,sapling,no,nukuuchche,no,Alejandro and Wilma
8,3,0.0225,sapling,no,nukuuchche,no,Alejandro and Wilma
8,2,0.01,sapling,no,nukuuchche,no,Alejandro and Wilma
8,1,0.0025,sapling,no,nukuuchche,no,Alejandro and Wilma
8,2,0.01,sapling,no,nukuuchche,no,Alejandro and Wilma
8,6,0.09,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
8,7,0.1225,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
8,15,0.5625,tree_15plus,no,nukuuchche,no,Alejandro and Wilma
8,6,0.09,tree_05to09,no,nukuuchche,no,Alejandro and Wilma
8,12,0.36,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
8,12,0.36,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
8,14,0.49,tree_10to14,no,nukuuchche,no,Alejandro and Wilma
9,16,0.64,tree_15plus,yes,nukuuchche,no,Alejandro and Wilma
9,6,0.09,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,8,0.16,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,13,0.4225,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
9,4,0.04,sapling,yes,nukuuchche,no,Alejandro and Wilma
9,5,0.0625,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,6,0.09,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,15,0.5625,tree_15plus,yes,nukuuchche,no,Alejandro and Wilma
9,13,0.4225,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
9,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,8,0.16,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,8,0.16,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,6,0.09,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,16,0.64,tree_15plus,yes,nukuuchche,no,Alejandro and Wilma
9,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
9,4,0.04,sapling,yes,nukuuchche,no,Alejandro and Wilma
9,13,0.4225,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,10,0.25,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,11,0.3025,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,11,0.3025,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,5,0.0625,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,8,0.16,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,5,0.0625,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,12,0.36,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,8,0.16,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,5,0.0625,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,2,0.01,sapling,yes,nukuuchche,no,Alejandro and Wilma
10,1,0.0025,sapling,yes,nukuuchche,no,Alejandro and Wilma
10,2,0.01,sapling,yes,nukuuchche,no,Alejandro and Wilma
10,2,0.01,sapling,yes,nukuuchche,no,Alejandro and Wilma
10,2,0.01,sapling,yes,nukuuchche,no,Alejandro and Wilma
10,7,0.1225,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,13,0.4225,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,19,0.9024999999999999,tree_15plus,yes,nukuuchche,no,Alejandro and Wilma
10,5,0.0625,tree_05to09,yes,nukuuchche,no,Alejandro and Wilma
10,11,0.3025,tree_10to14,yes,nukuuchche,no,Alejandro and Wilma
10,21,1.1024999999999998,tree_15plus,yes,nukuuchche,no,Alejandro and Wilma
11,3,0.0225,sapling,yes,nukuuchche,no,Esteban and Bety
11,5,0.0625,tree_05to09,yes,nukuuchche,no,Esteban and Bety
11,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
11,6,0.09,tree_05to09,yes,nukuuchche,no,Esteban and Bety
11,10,0.25,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,11,0.3025,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,10,0.25,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,10,0.25,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,13,0.4225,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,8,0.16,tree_05to09,yes,nukuuchche,no,Esteban and Bety
11,16,0.64,tree_15plus,yes,nukuuchche,no,Esteban and Bety
11,3,0.0225,sapling,yes,nukuuchche,no,Esteban and Bety
11,10,0.25,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,12,0.36,tree_10to14,yes,nukuuchche,no,Esteban and Bety
11,7,0.1225,tree_05to09,yes,nukuuchche,no,Esteban and Bety
11,3,0.0225,sapling,yes,nukuuchche,no,Esteban and Bety
11,5,0.0625,tree_05to09,yes,nukuuchche,no,Esteban and Bety
11,1,0.0025,sapling,yes,nukuuchche,no,Esteban and Bety
11,1,0.0025,sapling,yes,nukuuchche,no,Esteban and Bety
11,1,0.0025,sapling,yes,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,11,0.3025,tree_10to14,no,nukuuchche,no,Esteban and Bety
12,13,0.4225,tree_10to14,no,nukuuchche,no,Esteban and Bety
12,11,0.3025,tree_10to14,no,nukuuchche,no,Esteban and Bety
12,0.5,6.25e-4,sapling,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,2,0.01,sapling,no,nukuuchche,no,Esteban and Bety
12,14,0.49,tree_10to14,no,nukuuchche,no,Esteban and Bety
12,7,0.1225,tree_05to09,no,nukuuchche,no,Esteban and Bety
12,8,0.16,tree_05to09,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,10,0.25,tree_10to14,no,nukuuchche,no,Esteban and Bety
12,7,0.1225,tree_05to09,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,3,0.0225,sapling,no,nukuuchche,no,Esteban and Bety
12,11,0.3025,tree_10to14,no,nukuuchche,no,Esteban and Bety
12,5,0.0625,tree_05to09,no,nukuuchche,no,Esteban and Bety
12,15,0.5625,tree_15plus,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
12,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
13,2,0.01,sapling,yes,nukuuchche,no,Esteban and Bety
13,1,0.0025,sapling,yes,nukuuchche,no,Esteban and Bety
13,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
13,2,0.01,sapling,yes,nukuuchche,no,Esteban and Bety
13,8,0.16,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,2,0.01,sapling,yes,nukuuchche,no,Esteban and Bety
13,8,0.16,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,5,0.0625,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,12,0.36,tree_10to14,yes,nukuuchche,no,Esteban and Bety
13,6,0.09,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
13,3,0.0225,sapling,yes,nukuuchche,no,Esteban and Bety
13,3,0.0225,sapling,yes,nukuuchche,no,Esteban and Bety
13,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,12,0.36,tree_10to14,yes,nukuuchche,no,Esteban and Bety
13,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
13,15,0.5625,tree_15plus,yes,nukuuchche,no,Esteban and Bety
13,3,0.0225,sapling,yes,nukuuchche,no,Esteban and Bety
13,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
13,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,8,0.16,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,12,0.36,tree_10to14,yes,nukuuchche,no,Esteban and Bety
13,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,6,0.09,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,8,0.16,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,13,0.4225,tree_10to14,yes,nukuuchche,no,Esteban and Bety
13,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
13,4,0.04,sapling,yes,nukuuchche,no,Esteban and Bety
13,1,0.0025,sapling,yes,nukuuchche,no,Esteban and Bety
13,6,0.09,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,9,0.20249999999999999,tree_05to09,yes,nukuuchche,no,Esteban and Bety
13,1,0.0025,sapling,yes,nukuuchche,no,Esteban and Bety
13,7,0.1225,tree_05to09,yes,nukuuchche,no,Esteban and Bety
14,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
14,12,0.36,tree_10to14,no,nukuuchche,no,Esteban and Bety
14,6,0.09,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,6,0.09,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
14,1,0.0025,sapling,no,nukuuchche,no,Esteban and Bety
14,20,1,tree_15plus,no,nukuuchche,no,Esteban and Bety
14,7,0.1225,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,12,0.36,tree_10to14,no,nukuuchche,no,Esteban and Bety
14,5,0.0625,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,2,0.01,sapling,no,nukuuchche,no,Esteban and Bety
14,11,0.3025,tree_10to14,no,nukuuchche,no,Esteban and Bety
14,5,0.0625,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,9,0.20249999999999999,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,13,0.4225,tree_10to14,no,nukuuchche,no,Esteban and Bety
14,0.5,6.25e-4,sapling,no,nukuuchche,no,Esteban and Bety
14,10,0.25,tree_10to14,no,nukuuchche,no,Esteban and Bety
14,9,0.20249999999999999,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,13,0.4225,tree_10to14,no,nukuuchche,no,Esteban and Bety
14,17,0.7224999999999999,tree_15plus,no,nukuuchche,no,Esteban and Bety
14,8,0.16,tree_05to09,no,nukuuchche,no,Esteban and Bety
14,14,0.49,tree_10to14,no,nukuuchche,no,Esteban and Bety
15,2,0.01,sapling,yes,juuche,yes,Silverio
15,4,0.04,sapling,yes,juuche,yes,Silverio
15,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Silverio
15,8,0.16,tree_05to09,yes,juuche,yes,Silverio
15,11,0.3025,tree_10to14,yes,juuche,yes,Silverio
15,14,0.49,tree_10to14,yes,juuche,yes,Silverio
15,14,0.49,tree_10to14,yes,juuche,yes,Silverio
15,8,0.16,tree_05to09,yes,juuche,yes,Silverio
15,15,0.5625,tree_15plus,yes,juuche,yes,Silverio
15,5,0.0625,tree_05to09,yes,juuche,yes,Silverio
15,7,0.1225,tree_05to09,yes,juuche,yes,Silverio
15,1,0.0025,sapling,yes,juuche,yes,Silverio
15,3,0.0225,sapling,yes,juuche,yes,Silverio
15,8,0.16,tree_05to09,yes,juuche,yes,Silverio
15,8,0.16,tree_05to09,yes,juuche,yes,Silverio
15,3,0.0225,sapling,yes,juuche,yes,Silverio
15,3,0.0225,sapling,yes,juuche,yes,Silverio
15,14,0.49,tree_10to14,yes,juuche,yes,Silverio
15,14,0.49,tree_10to14,yes,juuche,yes,Silverio
15,11,0.3025,tree_10to14,yes,juuche,yes,Silverio
15,10,0.25,tree_10to14,yes,juuche,yes,Silverio
15,1,0.0025,sapling,yes,juuche,yes,Silverio
15,11,0.3025,tree_10to14,yes,juuche,yes,Silverio
15,2,0.01,sapling,yes,juuche,yes,Silverio
15,2,0.01,sapling,yes,juuche,yes,Silverio
15,1,0.0025,sapling,yes,juuche,yes,Silverio
15,7,0.1225,tree_05to09,yes,juuche,yes,Silverio
15,13,0.4225,tree_10to14,yes,juuche,yes,Silverio
15,10,0.25,tree_10to14,yes,juuche,yes,Silverio
15,8,0.16,tree_05to09,yes,juuche,yes,Silverio
15,8,0.16,tree_05to09,yes,juuche,yes,Silverio
16,6,0.09,tree_05to09,yes,juuche,yes,Silverio
16,7,0.1225,tree_05to09,yes,juuche,yes,Silverio
16,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Silverio
16,1,0.0025,sapling,yes,juuche,yes,Silverio
16,1,0.0025,sapling,yes,juuche,yes,Silverio
16,22,1.21,tree_15plus,yes,juuche,yes,Silverio
16,7,0.1225,tree_05to09,yes,juuche,yes,Silverio
16,3,0.0225,sapling,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Silverio
16,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Silverio
16,7,0.1225,tree_05to09,yes,juuche,yes,Silverio
16,15,0.5625,tree_15plus,yes,juuche,yes,Silverio
16,5,0.0625,tree_05to09,yes,juuche,yes,Silverio
16,15,0.5625,tree_15plus,yes,juuche,yes,Silverio
16,18,0.8099999999999999,tree_15plus,yes,juuche,yes,Silverio
16,3,0.0225,sapling,yes,juuche,yes,Silverio
16,11,0.3025,tree_10to14,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,1,0.0025,sapling,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,2,0.01,sapling,yes,juuche,yes,Silverio
16,1,0.0025,sapling,yes,juuche,yes,Silverio
16,1,0.0025,sapling,yes,juuche,yes,Silverio
16,1,0.0025,sapling,yes,juuche,yes,Silverio
16,4,0.04,sapling,yes,juuche,yes,Silverio
16,13,0.4225,tree_10to14,yes,juuche,yes,Silverio
16,15,0.5625,tree_15plus,yes,juuche,yes,Silverio
16,9,0.20249999999999999,tree_05to09,yes,juuche,yes,Silverio
17,8,0.16,tree_05to09,no,juuche,yes,Silverio
